,CHI,OMEGA,OMEGA_Cont,X_LUT,Y_LUT,Z_LUT
233,30.0,87.5,1167.5,-0.04955894276190468,-0.06140922483333333,-0.19004414147619045
234,30.0,92.5,1172.5,-0.04938649330952368,-0.07801240783333334,-0.1839154594761904
235,30.0,97.5,1177.5,-0.049266500780487686,-0.09378095768292681,-0.17650128217073163
236,30.0,102.5,1182.5,-0.049193996261904654,-0.10863068392857142,-0.1677908169523809
237,30.0,107.5,1187.5,-0.049129087690476046,-0.1226424574047619,-0.1578607487619047
238,30.0,112.5,1192.5,-0.049087868951219395,-0.13550688319512197,-0.14672415999999994
239,30.0,117.5,1197.5,-0.04901034309756084,-0.1475505056097561,-0.13451057165853653
240,30.0,122.5,1202.5,-0.04884685969767428,-0.1586247214883721,-0.12081477079069759
241,30.0,127.5,1207.5,-0.04875849792682911,-0.16880962185365855,-0.10632697982926821
242,30.0,132.5,1212.5,-0.048678296439024216,-0.17715900287804875,-0.09127569207317066
243,30.0,137.5,1217.5,-0.048516618999999865,-0.1842753235952381,-0.07542708647619041
244,30.0,142.5,1222.5,-0.048498204595237994,-0.19032471442857143,-0.05896989378571422
245,30.0,147.5,1227.5,-0.048484164095238,-0.19462395366666668,-0.04209729842857137
246,30.0,152.5,1232.5,-0.0484316020714285,-0.19749877376190472,-0.0249222976666666
247,30.0,157.5,1237.5,-0.048325591512194996,-0.19867981819512195,-0.00772329358536578
248,30.0,162.5,1242.5,-0.04834428104878033,-0.19860539436585364,0.0092249318536586
249,30.0,167.5,1247.5,-0.04827586558139525,-0.196663457,0.02661597560465123
250,30.0,172.5,1252.5,-0.048155847219512084,-0.1930691319512195,0.04362717453658544
251,30.0,177.5,1257.5,-0.048122107512195006,-0.18843291717073168,0.05985620336585373
252,30.0,182.5,1262.5,-0.04818563638095224,-0.1824235063809524,0.0758647643095239
253,30.0,187.5,1267.5,-0.04818272721428561,-0.1749225349047619,0.0914762539285715
254,30.0,192.5,1272.5,-0.048266700829268164,-0.1664393441219512,0.10608961041463423
255,30.0,197.5,1277.5,-0.04835374669767428,-0.15647643920930232,0.12025837820930244
256,30.0,202.5,1282.5,-0.04842590843902426,-0.14537520026829268,0.1333269930731708
257,30.0,207.5,1287.5,-0.048519125428571265,-0.13322072752380953,0.14516187621428578
258,30.0,212.5,1292.5,-0.04860191571428557,-0.11996243580952382,0.15615901021428577
259,30.0,217.5,1297.5,-0.048699127975609595,-0.1059923614390244,0.16582916546341472
260,30.0,222.5,1302.5,-0.048790312095237945,-0.09116611666666667,0.17420088580952386
